transaction_id,customer_id,product_id,category,price,quantity,timestamp
T00357,C24712,P29938,Books,55.54,1,2024-12-09 06:43:57+00:00
T00358,C85273,P26813,Electronics,280.36,6,2024-04-04 16:22:02+00:00
T00359,C33803,P27409,Electronics,695.72,10,2024-07-31 19:01:55+00:00
T00360,C40711,P83419,Electronics,23.95,1,2024-03-06 23:26:51+00:00
T00361,C13827,P76250,Books,337.32,5,2024-10-11 04:49:09+00:00
T00362,C78465,P74736,Sports,737.75,6,2024-03-01 09:21:08+00:00
T00363,C87190,P24435,Home,893.8,2,2024-11-01 00:08:37+00:00
T00364,C75516,P10738,Home,956.59,6,2024-05-05 11:04:48+00:00
T00365,C75996,P89549,Home,651.8,1,2024-10-09 09:29:21+00:00
T00366,C69294,P80161,Toys,5.88,2,2024-06-30 17:40:00+00:00
T00367,C42328,P77942,Apparel,614.24,9,2024-07-20 02:59:30+00:00
T00368,C81410,P35786,Electronics,405.2,9,2024-05-19 17:16:12+00:00
T00369,C52960,P86620,Toys,773.57,2,2024-11-19 23:28:47+00:00
T00370,C48335,P13205,Home,216.32,8,2024-03-19 13:33:10+00:00
T00371,C53686,P53555,Sports,826.4,7,2024-07-11 02:21:06+00:00
T00372,C59473,P69119,Beauty,477.51,10,2024-06-06 20:55:35+00:00
T00373,C51498,P55084,Beauty,974.68,1,2024-05-02 15:37:05+00:00
T00374,C69487,P18921,Apparel,848.75,6,2024-12-28 20:03:07+00:00
T00375,C94764,P48579,Apparel,872.57,7,2024-09-25 18:55:19+00:00
T00376,C92396,P81954,Home,353.6,1,2024-01-24 19:27:21+00:00
T00377,C47889,P78518,Home,928.92,10,2024-02-08 17:52:22+00:00
T00378,C87497,P48690,Sports,77.34,3,2024-10-08 05:08:17+00:00
T00379,C34513,P19522,Books,236.53,3,2024-10-22 03:31:00+00:00
T00380,C69009,P79524,Books,501.0,8,2024-12-09 19:24:24+00:00
T00381,C35409,P50086,Beauty,451.84,10,2024-09-27 23:40:51+00:00
T00382,C86486,P10255,Books,706.19,7,2024-10-24 20:28:47+00:00
T00383,C56739,P49466,Home,842.36,4,2024-10-07 16:56:49+00:00
T00384,C85229,P55635,Home,295.5,6,2024-07-26 16:47:29+00:00
T00385,C41316,P39162,Electronics,615.33,3,2024-12-01 05:43:49+00:00
T00386,C43053,P22520,Beauty,517.25,2,2024-11-29 18:51:05+00:00
T00387,C61825,P92880,Toys,638.1,5,2024-03-27 16:07:29+00:00
T00388,C61195,P52431,Toys,995.32,1,2024-08-13 06:08:30+00:00
T00389,C47925,P63408,Toys,445.39,7,2024-05-08 07:23:06+00:00
T00390,C97202,P15836,Home,23.39,8,2024-06-09 12:15:36+00:00
T00391,C19479,P29951,Home,834.61,5,2024-02-05 21:55:35+00:00
T00392,C51602,P78606,Home,933.0,5,2024-09-18 07:34:29+00:00
T00393,C93093,P78289,Sports,498.83,2,2024-10-03 07:43:10+00:00
T00394,C29705,P25932,Sports,769.84,10,2024-08-07 07:50:33+00:00
T00395,C56999,P39304,Sports,482.38,2,2024-08-31 09:29:24+00:00
T00396,C58516,P61870,Home,48.03,3,2024-11-21 19:23:41+00:00
T00397,C53694,P11769,Apparel,957.13,3,2024-02-24 18:49:48+00:00
T00398,C32649,P23411,Toys,557.16,10,2024-11-10 17:18:09+00:00
T00399,C63860,P36629,Beauty,923.87,1,2024-02-15 14:54:24+00:00
T00400,C33598,P54815,Toys,986.21,6,2024-04-19 21:53:43+00:00
T00401,C46687,P12818,Beauty,127.42,4,2024-04-06 10:47:54+00:00
T00402,C61425,P59257,Toys,667.64,2,2024-10-01 22:10:59+00:00
T00403,C29319,P57743,Beauty,337.8,7,2024-07-02 19:19:06+00:00
T00404,C80109,P75537,Toys,668.62,10,2024-07-24 17:44:36+00:00
T00405,C64775,P15713,Sports,615.98,5,2024-10-02 13:31:25+00:00
T00406,C36216,P26040,Toys,385.45,9,2024-08-12 01:08:31+00:00
T00407,C32391,P70239,Apparel,934.75,4,2024-01-13 01:13:35+00:00
T00408,C85788,P45590,Beauty,498.57,4,2024-08-19 12:12:27+00:00
T00409,C76732,P81536,Electronics,840.87,10,2024-07-06 22:15:31+00:00
T00410,C52267,P37966,Home,532.05,4,2024-10-16 17:11:25+00:00
T00411,C62488,P52468,Sports,173.25,4,2024-06-19 07:36:54+00:00
T00412,C39392,P57018,Home,576.53,6,2024-10-19 10:06:24+00:00
T00413,C41520,P80235,Electronics,904.38,2,2024-10-24 01:52:23+00:00
T00414,C75491,P15318,Sports,841.61,7,2024-11-29 12:18:12+00:00
T00415,C14817,P90874,Beauty,470.32,4,2024-12-14 14:19:26+00:00
T00416,C64549,P63558,Beauty,482.24,8,2024-08-05 09:21:42+00:00
T00417,C77810,P41800,Apparel,101.84,2,2024-10-22 11:00:01+00:00
T00418,C21952,P95997,Toys,516.94,3,2024-01-29 14:36:42+00:00
T00419,C33733,P54698,Books,789.89,10,2024-09-03 05:55:20+00:00
T00420,C78456,P87140,Sports,796.43,1,2024-12-25 02:16:30+00:00
T00421,C38932,P57435,Toys,936.57,8,2024-09-05 08:44:48+00:00
T00422,C59303,P19187,Beauty,116.18,10,2024-09-13 20:12:46+00:00
T00423,C77249,P17334,Toys,864.85,2,2024-02-06 20:21:17+00:00
T00424,C10461,P14636,Home,710.57,10,2024-10-25 06:17:51+00:00
T00425,C15629,P41061,Sports,175.68,4,2024-01-02 23:27:20+00:00
T00426,C92922,P95980,Toys,298.94,8,2024-12-01 00:10:09+00:00
T00427,C45393,P48914,Books,228.43,1,2024-03-31 17:19:29+00:00
T00428,C87536,P52623,Toys,411.84,5,2024-09-25 00:14:22+00:00
T00429,C15623,P54710,Beauty,577.73,6,2024-08-23 01:52:35+00:00
T00430,C49592,P15080,Books,350.13,4,2024-09-19 14:59:48+00:00
T00431,C66799,P90919,Toys,958.03,7,2024-10-20 16:05:27+00:00
T00432,C38572,P80216,Toys,529.02,8,2024-05-11 22:38:11+00:00
T00433,C10779,P25740,Toys,351.9,1,2024-02-05 11:57:12+00:00
T00434,C48450,P30227,Beauty,503.65,9,2024-07-22 09:39:18+00:00
T00435,C76426,P15035,Home,364.44,6,2024-11-08 13:55:52+00:00
T00436,C90224,P64222,Sports,350.69,6,2024-01-13 21:55:12+00:00
T00437,C63568,P93459,Electronics,433.97,7,2024-06-29 21:21:33+00:00
T00438,C43187,P46829,Sports,416.05,1,2024-09-15 06:32:02+00:00
T00439,C72057,P96822,Sports,285.75,10,2024-12-22 05:42:56+00:00
T00440,C52343,P89391,Sports,684.15,9,2024-07-13 08:35:35+00:00
T00441,C71448,P92328,Sports,37.94,6,2024-08-05 22:56:20+00:00
T00442,C54268,P56675,Apparel,448.47,7,2024-06-18 22:58:33+00:00
T00443,C23483,P68887,Toys,924.6,6,2024-02-05 22:27:07+00:00
T00444,C59552,P68285,Beauty,973.39,8,2024-10-31 17:14:44+00:00
T00445,C90736,P72765,Home,573.34,3,2024-12-01 15:13:46+00:00
T00446,C48714,P79705,Beauty,99.71,6,2024-01-27 22:26:21+00:00
T00447,C90567,P71367,Toys,683.49,3,2024-09-09 22:49:07+00:00
T00448,C71899,P84722,Books,814.99,8,2024-03-24 20:54:12+00:00
T00449,C53642,P97116,Apparel,838.28,10,2024-11-05 19:03:34+00:00
T00450,C48561,P23788,Toys,816.64,1,2024-06-28 19:39:32+00:00
T00451,C93593,P71046,Books,982.2,8,2024-05-21 06:43:38+00:00
T00452,C46794,P39861,Sports,203.83,7,2024-09-27 23:16:19+00:00
T00453,C26402,P51062,Home,863.35,7,2024-03-25 02:41:05+00:00
T00454,C38254,P94359,Electronics,487.14,1,2024-05-28 20:15:33+00:00
T00455,C85206,P54027,Toys,145.97,5,2024-06-28 05:19:00+00:00
T00456,C87247,P95369,Sports,96.98,1,2024-08-22 06:53:07+00:00
T00457,C28066,P75276,Apparel,811.52,9,2024-11-06 07:45:23+00:00
T00458,C41810,P60314,Books,173.39,4,2024-09-06 08:18:18+00:00
T00459,C73571,P42680,Books,191.47,1,2024-01-14 22:39:14+00:00
T00460,C75834,P81261,Toys,136.23,2,2024-11-15 01:13:47+00:00
T00461,C16654,P44821,Electronics,130.0,2,2024-05-10 14:18:47+00:00
T00462,C17555,P55175,Electronics,370.44,2,2024-03-13 19:07:51+00:00
T00463,C27033,P29290,Books,236.22,5,2024-06-17 11:28:50+00:00
T00464,C37803,P81670,Electronics,947.59,10,2024-01-27 16:02:44+00:00
T00465,C35677,P24145,Toys,64.8,6,2024-02-07 19:03:03+00:00
T00466,C76526,P25099,Toys,811.16,2,2024-07-31 18:24:34+00:00
T00467,C94521,P33031,Apparel,695.36,4,2024-02-13 20:36:37+00:00
T00468,C42440,P62035,Home,807.88,2,2024-01-25 01:31:25+00:00
T00469,C84907,P36654,Beauty,556.1,7,2024-09-15 20:30:04+00:00
T00470,C95340,P31811,Books,899.35,7,2024-12-10 23:42:08+00:00
T00471,C78469,P36923,Sports,389.5,3,2024-11-01 23:46:36+00:00
T00472,C47454,P32153,Electronics,995.54,1,2024-07-17 21:33:43+00:00
T00473,C59737,P46669,Beauty,315.4,5,2024-01-06 10:35:49+00:00
T00474,C83382,P36157,Home,400.32,5,2024-10-17 06:22:58+00:00
T00475,C58892,P42721,Toys,599.83,9,2024-02-20 10:43:15+00:00
T00476,C59343,P25270,Toys,76.74,9,2024-01-12 00:43:31+00:00
T00477,C27762,P77731,Apparel,766.53,8,2024-11-09 07:40:12+00:00
T00478,C36004,P63898,Apparel,708.22,8,2024-10-30 22:06:37+00:00
T00479,C46788,P14191,Books,519.36,10,2024-09-11 06:26:35+00:00
T00480,C90456,P44944,Beauty,711.34,4,2024-09-03 11:04:02+00:00
T00481,C66392,P34785,Sports,762.56,10,2024-04-13 09:56:49+00:00
T00482,C33188,P75220,Home,993.8,3,2024-02-14 13:45:00+00:00
T00483,C36217,P55556,Books,26.01,3,2024-11-29 09:08:37+00:00
T00484,C78092,P12635,Books,854.57,4,2024-12-26 20:56:49+00:00
T00485,C29980,P50111,Sports,714.0,5,2024-07-28 22:17:13+00:00
T00486,C79327,P55027,Home,939.46,6,2024-10-02 08:07:16+00:00
T00487,C12749,P78569,Toys,171.42,5,2024-03-06 11:44:18+00:00
T00488,C57757,P39091,Books,240.81,7,2024-10-06 09:24:10+00:00
T00489,C81129,P63349,Apparel,791.92,10,2024-12-19 10:09:42+00:00
T00490,C95669,P89488,Books,309.73,8,2024-06-04 15:08:44+00:00
T00491,C24036,P38014,Sports,433.17,7,2024-08-17 03:56:41+00:00
T00492,C51987,P26334,Beauty,472.66,9,2024-04-12 12:35:16+00:00
T00493,C16292,P24962,Apparel,472.21,4,2024-04-30 06:41:20+00:00
T00494,C94019,P13544,Home,279.45,9,2024-10-02 09:26:53+00:00
T00495,C54354,P90885,Beauty,848.91,3,2024-12-19 09:55:59+00:00
T00496,C91882,P86860,Beauty,196.26,8,2024-06-08 10:39:41+00:00
T00497,C15954,P90035,Books,121.54,9,2024-02-25 15:47:02+00:00
T00498,C80434,P94372,Electronics,949.51,2,2024-10-15 14:58:04+00:00
T00499,C24484,P71989,Electronics,964.11,7,2024-12-18 23:53:08+00:00
T00500,C23142,P44664,Apparel,254.04,10,2024-05-07 10:34:54+00:00
T00501,C11909,P31959,Electronics,296.31,1,2024-01-25 04:42:50+00:00
T00502,C91877,P22161,Apparel,813.06,9,2024-10-26 07:51:22+00:00
T00503,C20118,P72478,Home,667.38,4,2024-05-19 00:29:33+00:00
T00504,C54422,P46165,Electronics,701.57,5,2024-02-20 05:54:38+00:00
T00505,C27440,P48052,Home,58.87,2,2024-02-16 08:03:45+00:00
T00506,C53185,P72439,Sports,64.45,1,2024-09-10 08:48:27+00:00
T00507,C67175,P14267,Home,362.13,8,2024-04-16 11:07:29+00:00
T00508,C61991,P49635,Electronics,918.78,5,2024-02-17 10:19:59+00:00
T00509,C89561,P93324,Apparel,26.33,9,2024-12-17 18:02:31+00:00
T00510,C47407,P78870,Beauty,532.18,3,2024-08-03 08:31:09+00:00
T00511,C21246,P59108,Apparel,526.89,6,2024-12-01 13:36:28+00:00
T00512,C97902,P89228,Electronics,502.65,3,2024-07-28 13:45:17+00:00
T00513,C52925,P95486,Sports,251.74,9,2024-05-22 17:52:54+00:00
T00514,C16109,P81715,Toys,928.15,5,2024-08-31 16:13:15+00:00
T00515,C92732,P36008,Home,334.16,8,2024-12-20 19:20:23+00:00
T00516,C38230,P34914,Books,900.94,9,2024-11-18 08:35:50+00:00
T00517,C31909,P94346,Home,272.88,7,2024-12-20 01:21:39+00:00
T00518,C20836,P72714,Home,152.51,5,2024-09-27 13:38:37+00:00
T00519,C45271,P70851,Toys,87.19,2,2024-02-25 08:13:03+00:00
T00520,C82594,P37964,Electronics,47.4,5,2024-10-14 08:11:02+00:00
T00521,C56681,P23369,Books,604.86,8,2024-05-01 09:51:03+00:00
T00522,C99272,P60928,Apparel,767.52,2,2024-07-11 15:04:25+00:00
T00523,C70737,P46513,Home,774.53,5,2024-07-02 07:17:38+00:00
T00524,C96404,P66275,Sports,921.14,10,2024-05-29 04:54:02+00:00
T00525,C44755,P81850,Home,658.48,5,2024-06-23 10:14:23+00:00
T00526,C91873,P75398,Electronics,617.65,7,2024-07-19 10:58:06+00:00
T00527,C93159,P29113,Home,381.43,10,2024-08-13 07:08:36+00:00
T00528,C98706,P23301,Books,378.79,4,2024-01-04 06:16:07+00:00
T00529,C63388,P25568,Apparel,289.35,1,2024-02-11 05:14:38+00:00
T00530,C54440,P61907,Toys,91.93,10,2024-01-21 23:01:10+00:00
T00531,C98871,P60917,Sports,236.4,9,2024-11-02 13:46:18+00:00
T00532,C93279,P56281,Home,817.0,9,2024-12-18 22:36:29+00:00
T00533,C61842,P32623,Sports,909.3,4,2024-02-09 19:47:11+00:00
T00534,C18223,P63789,Toys,51.06,9,2024-03-03 17:36:25+00:00
T00535,C61239,P46843,Toys,660.51,5,2024-09-25 13:52:21+00:00
T00536,C10588,P31303,Apparel,711.64,5,2024-01-26 11:43:42+00:00
T00537,C42058,P82651,Home,857.93,6,2024-03-31 19:22:01+00:00
T00538,C30284,P68277,Sports,628.75,3,2024-04-08 07:03:24+00:00
T00539,C25067,P49309,Sports,713.74,6,2024-05-13 20:22:57+00:00
T00540,C42234,P87199,Beauty,190.87,2,2024-02-25 07:57:41+00:00
T00541,C53004,P77985,Toys,115.35,5,2024-05-20 14:48:13+00:00
T00542,C13715,P42312,Beauty,6.24,8,2024-01-29 10:40:26+00:00
T00543,C48634,P36880,Toys,214.94,7,2024-11-02 04:07:51+00:00
T00544,C90710,P99979,Beauty,461.09,4,2024-02-18 09:50:15+00:00
T00545,C86881,P66587,Home,673.9,1,2024-05-30 12:21:11+00:00
T00546,C38149,P47162,Beauty,523.62,2,2024-04-24 11:52:19+00:00
T00547,C73986,P39501,Electronics,258.42,4,2024-01-21 23:52:48+00:00
T00548,C23975,P11618,Sports,658.08,9,2024-03-15 16:01:50+00:00
T00549,C93590,P25370,Beauty,306.49,2,2024-12-02 20:00:02+00:00
T00550,C54246,P19799,Electronics,797.67,8,2024-05-27 03:38:23+00:00
T00551,C44736,P27314,Home,705.32,10,2024-02-24 14:46:53+00:00
T00552,C39243,P76804,Beauty,24.41,1,2024-01-20 01:52:20+00:00
T00553,C64257,P17346,Beauty,10.68,8,2024-06-23 19:11:07+00:00
T00554,C27668,P22058,Electronics,798.66,5,2024-02-10 22:47:29+00:00
T00555,C54423,P29721,Toys,119.48,6,2024-02-29 07:01:56+00:00
T00556,C81275,P60668,Apparel,583.85,8,2024-03-07 00:47:32+00:00
T00557,C39276,P82599,Apparel,682.81,4,2024-10-04 02:59:48+00:00
T00558,C14488,P94725,Beauty,636.32,8,2024-09-08 09:37:01+00:00
T00559,C21145,P42381,Toys,64.54,4,2024-04-22 07:46:26+00:00
T00560,C63535,P29676,Apparel,211.1,1,2024-12-22 01:42:43+00:00
T00561,C49143,P29775,Home,990.07,2,2024-03-26 04:33:13+00:00
T00562,C31362,P41549,Electronics,929.13,2,2024-04-27 23:42:41+00:00
T00563,C57704,P95562,Books,314.6,1,2024-07-07 01:37:13+00:00
T00564,C35330,P98632,Books,549.85,7,2024-03-04 14:24:57+00:00
T00565,C82631,P55227,Beauty,43.99,2,2024-09-06 14:40:46+00:00
T00566,C86466,P23416,Electronics,538.74,8,2024-03-22 09:51:00+00:00
T00567,C28425,P43497,Toys,408.51,1,2024-10-07 21:36:29+00:00
T00568,C77082,P12590,Electronics,27.88,9,2024-12-09 15:19:52+00:00
T00569,C59023,P90215,Books,818.92,5,2024-10-24 21:19:22+00:00
T00570,C59231,P91364,Home,244.54,8,2024-01-20 08:16:17+00:00
T00571,C64057,P67661,Home,917.82,5,2024-10-24 20:12:18+00:00
T00572,C52098,P75260,Toys,563.15,3,2024-09-03 08:46:51+00:00
T00573,C62577,P68429,Electronics,556.01,5,2024-04-05 11:49:59+00:00
T00574,C24812,P67155,Toys,466.61,9,2024-10-20 01:46:19+00:00
T00575,C52223,P43030,Sports,442.3,9,2024-02-20 14:51:45+00:00
T00576,C94424,P14616,Toys,121.46,8,2024-02-20 14:08:17+00:00
T00577,C65887,P83802,Beauty,951.34,9,2024-10-05 11:29:59+00:00
T00578,C88950,P50111,Sports,762.99,2,2024-07-18 17:15:37+00:00
T00579,C36926,P63455,Home,522.72,2,2024-06-13 10:54:45+00:00
T00580,C17583,P72383,Home,638.89,10,2024-06-05 06:10:04+00:00
T00581,C27628,P30857,Beauty,875.34,10,2024-08-09 10:59:39+00:00
T00582,C57166,P57867,Home,941.69,7,2024-12-11 01:16:30+00:00
T00583,C15781,P31754,Toys,625.08,10,2024-08-03 23:21:14+00:00
T00584,C10635,P74964,Home,157.63,8,2024-04-16 22:37:09+00:00
T00585,C85991,P60055,Home,723.75,1,2024-07-07 03:04:12+00:00
T00586,C88970,P27258,Electronics,369.62,4,2024-05-12 07:07:39+00:00
T00587,C41927,P27417,Toys,28.0,3,2024-09-21 12:15:13+00:00
T00588,C75108,P17094,Beauty,618.53,6,2024-05-31 09:10:07+00:00
T00589,C10828,P41346,Apparel,82.41,10,2024-02-19 21:43:35+00:00
T00590,C65614,P16779,Sports,447.75,10,2024-12-07 07:06:07+00:00
T00591,C83661,P75375,Sports,524.04,4,2024-05-16 08:38:03+00:00
T00592,C34159,P73701,Electronics,761.85,1,2024-06-29 21:55:28+00:00
T00593,C72889,P91563,Electronics,596.4,2,2024-08-06 11:44:16+00:00
T00594,C32530,P79331,Electronics,699.79,9,2024-08-15 08:04:41+00:00
T00595,C39062,P84106,Books,423.57,1,2024-01-07 20:36:33+00:00
T00596,C37196,P12706,Home,915.96,2,2024-11-29 07:05:35+00:00
T00597,C22186,P17567,Beauty,101.93,1,2024-05-10 08:49:01+00:00
T00598,C90716,P91346,Toys,324.06,1,2024-07-14 21:07:50+00:00
T00599,C60145,P63215,Books,914.96,1,2024-07-24 19:34:38+00:00
T00600,C31456,P11624,Electronics,282.2,7,2024-12-21 12:06:21+00:00
T00601,C96562,P74037,Beauty,589.41,7,2024-03-31 08:04:01+00:00
T00602,C25319,P35356,Home,760.8,3,2024-01-24 07:38:56+00:00
T00603,C34184,P42479,Beauty,360.23,10,2024-06-03 19:44:14+00:00
T00604,C12007,P67582,Beauty,862.14,3,2024-03-19 09:58:00+00:00
T00605,C30828,P21778,Electronics,592.6,6,2024-04-17 22:22:54+00:00
T00606,C46705,P44826,Electronics,327.71,3,2024-08-05 01:00:03+00:00
T00607,C14755,P99498,Electronics,589.42,8,2024-10-30 05:05:46+00:00
T00608,C21995,P78840,Electronics,237.11,5,2024-06-09 07:53:18+00:00
T00609,C54422,P59709,Home,41.89,7,2024-01-30 09:55:48+00:00
T00610,C44492,P88697,Sports,956.19,3,2024-03-07 05:13:12+00:00
T00611,C37904,P75840,Beauty,559.37,8,2024-05-23 11:10:30+00:00
T00612,C56987,P45042,Sports,191.86,2,2024-10-29 18:05:57+00:00
T00613,C21549,P48607,Toys,851.87,9,2024-10-08 20:39:28+00:00
T00614,C70431,P18755,Home,239.64,10,2024-09-20 22:42:35+00:00
T00615,C38953,P26960,Sports,632.93,9,2024-08-17 06:58:28+00:00
T00616,C66873,P13321,Sports,821.01,2,2024-08-13 21:26:54+00:00
T00617,C89995,P65351,Home,15.78,8,2024-05-11 15:47:44+00:00
T00618,C75536,P73961,Books,852.28,6,2024-12-22 16:39:47+00:00
T00619,C61139,P15464,Books,775.49,6,2024-12-01 06:02:37+00:00
T00620,C53962,P92420,Sports,118.97,5,2024-09-11 19:41:34+00:00
T00621,C70408,P97325,Beauty,511.32,7,2024-01-17 06:38:31+00:00
T00622,C31389,P65461,Home,52.67,8,2024-12-06 19:11:06+00:00
T00623,C41553,P47203,Electronics,826.55,3,2024-02-04 09:29:09+00:00
T00624,C14877,P20801,Home,489.1,1,2024-11-21 02:52:41+00:00
T00625,C78885,P54059,Sports,293.44,6,2024-06-16 21:46:44+00:00
T00626,C79939,P73433,Beauty,591.25,6,2024-08-05 14:48:33+00:00
T00627,C81346,P96781,Sports,359.46,8,2024-11-04 10:03:15+00:00
T00628,C66260,P56387,Sports,495.16,1,2024-04-07 13:51:19+00:00
T00629,C81862,P24530,Home,543.28,8,2024-03-07 03:52:39+00:00
T00630,C37743,P17712,Home,827.63,5,2024-10-25 03:57:08+00:00
T00631,C44754,P51397,Electronics,113.1,9,2024-01-25 01:40:19+00:00
T00632,C96552,P56466,Home,421.84,4,2024-04-04 16:22:44+00:00
T00633,C71926,P85124,Apparel,23.19,7,2024-02-23 10:13:50+00:00
T00634,C33343,P76813,Sports,491.29,10,2024-06-26 13:11:29+00:00
T00635,C35693,P39245,Apparel,910.99,8,2024-10-29 11:59:26+00:00
T00636,C37933,P78482,Toys,239.12,4,2024-10-20 17:44:09+00:00
T00637,C55583,P75696,Toys,484.25,10,2024-02-01 19:57:22+00:00
T00638,C34294,P34657,Beauty,21.32,9,2024-01-26 12:40:05+00:00
T00639,C78958,P63195,Apparel,438.8,4,2024-01-03 15:54:27+00:00
T00640,C28366,P31001,Home,246.52,2,2024-07-30 18:29:22+00:00
T00641,C76036,P35746,Home,322.49,9,2024-11-25 00:30:28+00:00
T00642,C28306,P87445,Home,895.45,6,2024-08-23 10:40:02+00:00
T00643,C49480,P22493,Sports,49.09,1,2024-02-26 18:53:17+00:00
T00644,C88245,P18841,Beauty,967.66,2,2024-12-06 14:43:57+00:00
T00645,C80817,P21024,Toys,549.28,5,2024-07-08 02:44:23+00:00
T00646,C95721,P20840,Sports,674.84,5,2024-06-10 01:40:27+00:00
T00647,C95363,P49354,Beauty,996.01,2,2024-07-27 04:39:57+00:00
T00648,C69785,P82558,Apparel,592.23,6,2024-12-10 17:14:09+00:00
T00649,C17421,P97578,Sports,42.83,1,2024-08-05 00:45:27+00:00
T00650,C79150,P30488,Beauty,490.0,8,2024-11-03 18:22:45+00:00
T00651,C37998,P20207,Home,344.99,6,2024-02-03 07:24:16+00:00
T00652,C34881,P45754,Home,937.19,1,2024-11-16 09:08:34+00:00
T00653,C32086,P16810,Beauty,901.09,1,2024-03-27 01:01:05+00:00
T00654,C40860,P29176,Electronics,522.23,3,2024-06-05 19:49:32+00:00
T00655,C26786,P79072,Toys,656.84,4,2024-02-10 16:20:52+00:00
T00656,C89790,P97789,Apparel,908.26,3,2024-02-28 11:38:23+00:00
T00657,C96080,P23186,Apparel,416.24,5,2024-01-19 23:49:12+00:00
T00658,C11286,P16524,Sports,342.13,1,2024-11-23 21:51:39+00:00
T00659,C52062,P39026,Beauty,191.19,8,2024-01-30 04:45:42+00:00
T00660,C29677,P19361,Sports,58.92,1,2024-10-16 05:56:27+00:00
T00661,C26695,P54596,Home,942.54,2,2024-01-12 03:03:38+00:00
T00662,C62358,P91857,Home,451.46,6,2024-01-01 12:10:38+00:00
T00663,C79678,P42975,Beauty,586.6,3,2024-10-19 16:52:03+00:00
T00664,C19327,P96432,Home,553.03,4,2024-11-24 15:42:21+00:00
T00665,C35459,P75461,Books,107.26,9,2024-05-19 17:59:00+00:00
T00666,C19372,P13691,Apparel,134.22,7,2024-02-28 03:31:01+00:00
T00667,C80977,P61523,Home,270.95,7,2024-05-27 10:41:39+00:00
T00668,C26216,P85553,Toys,432.3,10,2024-06-15 00:17:43+00:00
T00669,C66875,P98116,Home,146.31,9,2024-10-10 17:26:10+00:00
T00670,C56245,P39014,Home,40.38,10,2024-12-14 20:33:17+00:00
T00671,C25494,P42428,Toys,199.8,5,2024-04-12 12:11:52+00:00
T00672,C38828,P24910,Sports,965.11,9,2024-09-09 04:19:44+00:00
T00673,C73840,P89518,Books,490.24,2,2024-09-13 09:36:10+00:00
T00674,C65412,P10089,Beauty,599.92,9,2024-04-04 10:28:32+00:00
T00675,C23928,P77484,Home,93.02,4,2024-03-21 15:28:48+00:00
T00676,C67989,P72931,Apparel,61.57,3,2024-07-08 02:21:28+00:00
T00677,C82021,P31825,Sports,502.35,5,2024-08-01 09:30:47+00:00
T00678,C42920,P97297,Toys,536.44,4,2024-07-16 01:09:48+00:00
T00679,C86559,P14880,Sports,539.5,6,2024-11-22 19:56:32+00:00
T00680,C60511,P78565,Toys,279.05,4,2024-09-09 06:40:17+00:00
T00681,C37652,P12516,Sports,741.6,4,2024-10-14 00:04:07+00:00
T00682,C87636,P68522,Books,960.42,10,2024-08-15 00:21:44+00:00
T00683,C80542,P28450,Toys,996.8,6,2024-05-05 15:33:36+00:00
T00684,C71950,P90729,Books,705.18,3,2024-09-24 03:23:30+00:00
T00685,C34723,P35129,Electronics,885.77,8,2024-06-28 12:54:45+00:00
T00686,C91370,P32371,Apparel,182.19,7,2024-03-19 20:00:35+00:00
T00687,C87737,P19704,Home,416.79,1,2024-05-08 18:26:51+00:00
T00688,C56375,P57258,Apparel,900.51,5,2024-12-27 16:06:47+00:00
T00689,C27777,P63940,Home,149.28,6,2024-02-29 01:58:04+00:00
T00690,C21449,P42793,Toys,631.88,2,2024-11-14 22:59:34+00:00
T00691,C15993,P65396,Electronics,62.89,10,2024-11-30 17:18:39+00:00
T00692,C16737,P93765,Sports,659.34,2,2024-03-24 23:10:52+00:00
T00693,C80760,P59618,Home,758.84,8,2024-02-08 02:08:02+00:00
T00694,C79851,P62365,Books,688.1,1,2024-08-27 04:26:33+00:00
T00695,C70226,P17926,Sports,94.29,7,2024-12-18 17:05:17+00:00
T00696,C48325,P25066,Electronics,623.46,9,2024-10-03 06:44:07+00:00
T00697,C30571,P22520,Toys,611.18,8,2024-12-06 12:00:41+00:00
T00698,C81526,P23682,Books,446.09,4,2024-10-30 08:59:21+00:00
T00699,C38173,P32984,Beauty,661.14,5,2024-02-27 15:57:53+00:00
T00700,C32724,P55041,Toys,728.98,10,2024-05-13 11:23:13+00:00
T00701,C57531,P61494,Beauty,422.99,2,2024-08-11 18:57:42+00:00
T00702,C68637,P37602,Toys,158.28,1,2024-03-04 14:46:47+00:00
T00703,C64940,P26272,Beauty,717.6,5,2024-03-20 11:28:10+00:00
T00704,C21231,P82128,Electronics,21.75,3,2024-06-13 07:14:03+00:00
T00705,C86321,P34523,Beauty,458.92,8,2024-04-24 06:16:53+00:00
T00706,C53118,P87137,Beauty,816.48,6,2024-01-18 15:25:07+00:00
T00707,C77698,P40858,Toys,363.16,3,2024-07-25 07:37:29+00:00
T00708,C20303,P22483,Home,999.15,3,2024-03-10 07:20:11+00:00
T00709,C18103,P48282,Beauty,663.46,2,2024-02-08 01:28:27+00:00
T00710,C73912,P75478,Sports,219.02,4,2024-03-29 02:08:27+00:00
T00711,C61947,P84357,Electronics,82.15,5,2024-02-25 17:48:29+00:00
T00712,C14665,P20319,Electronics,112.84,9,2024-12-16 18:11:13+00:00
T00713,C72648,P78803,Sports,451.35,9,2024-08-29 11:35:20+00:00
